,股票日期,更新時間點,股票類別,股票名稱,股票代號,開盤價,漲停價,跌停價,當日最高,當日最低,成交價,成交量
945,20210531,13:30:00,其他電子業,美隆電,2477,34.7000,38.0000,31.1000,35.3000,34.0000,34.1500,2477
946,20210531,13:30:00,其他電子業,連宇,2482,11.1000,12.2500,10.0500,11.1500,11.0000,11.0000,2482
947,20210531,13:30:00,其他電子業,漢平,2488,29.7500,32.8000,26.9000,30.0000,29.7500,30.0000,2488
948,20210531,13:30:00,其他電子業,普安,2495,20.6000,22.1500,18.1500,20.6500,19.4500,19.5500,2495
949,20210531,13:30:00,其他電子業,同開,3018,16.6000,18.1500,14.8500,16.6000,15.9000,16.3000,3018
950,20210531,13:30:00,其他電子業,德律,3030,57.1000,62.8000,51.4000,57.4000,57.0000,57.3000,3030
951,20210531,13:30:00,其他電子業,科風,3043,4.2000,4.6200,3.7800,4.2000,4.0000,4.0000,3043
952,20210531,13:30:00,其他電子業,昇貿,3305,44.1500,47.7000,39.1000,47.7000,44.0000,47.7000,3305
953,20210531,13:30:00,其他電子業,聯鈞,3450,57.3000,62.7000,51.3000,58.4000,57.0000,57.7000,3450
954,20210531,13:30:00,其他電子業,柏騰,3518,26.2500,28.8500,23.6500,26.7000,25.7000,26.5000,3518
955,20210531,13:30:00,其他電子業,碩天,3617,82.0000,90.0000,73.8000,82.5000,82.0000,82.0000,3617
956,20210531,13:30:00,其他電子業,貿聯-KY,3665,240.0000,265.0000,217.0000,245.0000,238.5000,243.5000,3665
957,20210531,13:30:00,其他電子業,東科-KY,5225,20.0500,22.5500,18.4500,20.5500,20.0500,20.3500,5225
958,20210531,13:30:00,其他電子業,亞翔,6139,29.0000,31.5000,25.8000,29.3500,28.6000,29.1000,6139
959,20210531,13:30:00,其他電子業,巨路,6192,71.0000,78.5000,64.3000,71.3000,70.9000,70.9000,6192
960,20210531,13:30:00,其他電子業,帆宣,6196,105.0000,112.5000,92.3000,105.0000,102.5000,102.5000,6196
961,20210531,13:30:00,其他電子業,亞弘電,6201,46.0000,50.6000,41.4000,46.0500,45.9000,46.0000,6201
962,20210531,13:30:00,其他電子業,和椿,6215,21.7500,23.9500,19.6500,22.3500,21.7000,22.0000,6215
963,20210531,13:30:00,其他電子業,淳安,6283,47.6000,52.1000,42.7000,47.8000,46.2000,46.4000,6283
964,20210531,13:30:00,其他電子業,旭隼,6409,1265.0000,1385.0000,1135.0000,1265.0000,1210.0000,1235.0000,6409
965,20210531,13:30:00,其他電子業,迅得,6438,91.6000,101.5000,83.2000,96.1000,91.6000,94.0000,6438
966,20210531,13:30:00,其他電子業,興能高,6558,39.7000,43.6500,35.7500,40.6000,39.5000,39.5500,6558
967,20210531,13:30:00,其他電子業,旭暉應材,6698,41.0000,45.4000,37.2000,42.9000,41.0000,41.7000,6698
968,20210531,13:30:00,其他電子業,安普新,6743,126.0000,138.0000,113.0000,127.0000,121.0000,121.5000,6743
969,20210531,13:30:00,其他電子業,尖點,8021,39.6500,43.6000,35.7000,40.3000,39.3000,39.4500,8021
970,20210531,13:30:00,其他電子業,無敵,8201,9.7600,10.7000,8.7900,10.0000,9.7600,9.9900,8201
